|2016|,|1043020150017428736|,|C00499723|,|David Jon Sponheim for President|,,,,,,|Z1300|,03/01/2015,141.0,,,||,,,|N|,|Q1 |,| |,|15031413149|,|20C|,|Z9999|,|PAC  |
|2016|,|1043020150017428740|,|C00557504|,|Reese Pierluisi|,,,,,,|Z1100|,01/31/2015,1440.0,,,||,,,|N|,|Q1 |,| |,|15031411741|,|20C|,|Z9999|,|PAC  |
|2016|,|1043020150017428741|,|C00557504|,|Reese Pierluisi|,,,,,,|Z1100|,02/28/2015,2232.0,,,||,,,|N|,|Q1 |,| |,|15031411741|,|20C|,|Z9999|,|PAC  |
|2016|,|1043020150017428742|,|C00557504|,|Reese Pierluisi|,,,,,,|Z1100|,03/31/2015,801.0,,,||,,,|N|,|Q1 |,| |,|15031411741|,|20C|,|Z9999|,|PAC  |
|2016|,|1050120150017429804|,|C00558122|,|Bell, Jeff|,|BELL, JEFFREY|,|LEONIA|,|NJ|,|07605|,,|Z1100|,02/24/2015,2500.0,|N00000871|,|R|,|S8NJ00012|,|RN|,|Z1100|,|A|,|Q1 |,|G|,|15020126842|,|16C|,|Z9999|,|PAC  |
|2016|,|2032420151240953767|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,42.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953768|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,42.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953769|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,42.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953770|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,42.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953771|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,42.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953772|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,42.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953773|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,42.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953774|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,12.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953775|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,12.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953776|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,40.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953777|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,26.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953778|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,138.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953779|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,138.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953780|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,138.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953781|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,138.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953782|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,138.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953783|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,138.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953784|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,138.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953785|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,138.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953786|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,138.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953787|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,138.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953788|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,138.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953789|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,138.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953790|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,138.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953791|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,138.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953792|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,138.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953793|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,138.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953794|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,138.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953795|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,138.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953796|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,138.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953797|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,138.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953798|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953799|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953800|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953801|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953802|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953803|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953804|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953805|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953806|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953807|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953808|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953809|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953810|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953811|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381856|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953812|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381857|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953813|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381857|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953814|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381857|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953815|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381857|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953816|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381857|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953817|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381857|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953818|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381857|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953819|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381857|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953820|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381857|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953821|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381857|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953822|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381857|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953823|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381857|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953824|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381857|,|24F|,|Z9999|,|PAC  |
|2016|,|2032420151240953825|,|C70001243|,|National Fedn of Independent Business|,,,,,,|G1200|,10/02/2014,60.0,,,||,,,|N|,|YE |,| |,|15031381857|,|24F|,|Z9999|,|PAC  |
